timestamp,words,tags
4,unless I took one myself.,Education
,"Oh, goodness gracious!! but are the boys noisy! They (the boys) run in the hall-ways, run up or down the stairs, shout, fight, etc. in the school building and whenever the teacher comes, the teacher passes on without saying anything about behaving! If you’re caught throwing chalks, the penalty is one new box of chalks for the school. The kids are allowed to wear slacks, ‘kerchiefs, skii-pants [sic] or skiis suit [sic], coats, etc. during classes. When they answer the teachers, their reply may be no, yes, sure, etc. And not. — “no, sir”, “yes, sir,” and in cases of a lady teacher, “yes, so & so” or “no, so & so.”",Education
,"The kids thought it was funny when Teruko Ikeda or I said “yes, sir” or “no, sir” to a teacher. This shows how much they are mistacken [sic], & not us. Pupils aren’t so co-operative as the ones back in B.C. schools and they think that their school is of a high standard, but not to me. Our building has only two floors, while the Public building has four floors. You see, Joan, High School & Public School are separate buildings. On the whole, public building is larger. Both buildings are made of brick.",Education; Homesickness
,For 3 months school starts at 9:30 A.M. because it is so dark in the morning around 9:00 A.M. Lunch is from 12:15 P.M to 1:30 P.M. School begins again in the afternoon at 1:30 P.M. until 4:00 P.M. but there is a ten minute afternoon recess.,Education
5,"For a month, since we started, we walked to school until December 1, the van from the cheese factory began to run. In the mornings, the van isn’t so crowded as in night because the driver makes 2 trips; but at nights, he takes us all in one trip so you can just imagine how crowded it is inside! The Raymond Highway kids gets [sic] on the first trip (this is us.) and the Stirling Highway gets on the second trip. We reach school around 8:30 A.M. so we asked the principle for permission to play basketball in the mornings. The principle said “yes” so we play in the gym, which is only about 1/3 of 2.E.’s gymnasium. For P.T., girls may wear skirts, dresses, shorts, slacks, or even leather sole shoes because I do. In Lethbridge or Raymond, I went all over the shoe stores asking for girls’ white running shoes, but they don’t have anymore in stock. After P.T. everyone’s supposed to take a shower, but no one ever does, besides there isn’t any time. Well, Joan, I think I’ve talked enough about school, so I think I’d better leave the rest for the next letter.",Education; Recreation
,"The weather certainly changes quick out here. Just last week it was so cold, but now, the temp. is up to 40 degrees. The coldest has been around 20 degrees below. Out here, even if it is 30 degrees or 20 degrees below, you can’t feel it, but just to make people say “Gee, it’s cold today.” Once we walked 5 miles to school in 17 degrees below zero. It was kinda colder than most mornings we",Living-conditions
6,"thought, but I didn’t imagine it would be 17 degrees below. The van didn’t run at this time yet. When we rush and walk without resting, our body is warm but our cheeks, nose, and chin are just about frozen. There are quite a number of families living at least 5 miles out of town, but I don’t there there [sic] is any family living more than six five miles.",Living-conditions
,"Almost every farmer has started threshing again since the weather is excellent. My Dad has gone threshing also, except that our owner’s thresher machine is old & gets broken easily; then my Dad has to stay around the machine & fix it everytime. He’s more of a mechanist than a wheat hauler, but he doesn’t mind as he likes the job as a mechanist better. You know, he’s so small & short, he’s able to go under the machine & fix it.",Labour-conditions
,"Our beet crop on the whole was satisfactory. It averaged around 11 ½ tons per acre, while most of the other crops yielded 9-9 ½ tons per acre. We harvested ours quite early so we did 5 acres of anothers man’s crop. If we had just finished harvesting our own crop and then went to school, I won’t be so far behind in my school-work. However, I’m getting caught up on it soon.",Beet-farms; Education
,"Joan, do you know what I got for my birthday? Guess, — first. I got a pair of black skates!! Just what I had been wishing for the last three years, and now I got my chance to get them.",Recreation
7,"When I return home again, you & I would go skating to the arena or wherever there is a skating pond. (if you want me as a company.) I think that would be fun. There is a rink in Raymond town which anybody can go in free & stay, as long as they want to skate. I believe it’s open every afternoon until 10:00 P.M. and 12:00 midnight, only on Saturday nights. There is also some music playing from the girl’s changing room. There is also another rink for boy’s hockey square next to the larger skating rink. I practiced skating on Teruko’s skates on the frozen pig lake. Here’s where we go mostly afterschools [sic] because it takes just about 8 minutes’ walk, any anyways [sic] it’s Maudsleys’, so he won’t chase us out.",Recreation; Joan; Optimism
,"Well, I’ve written enough for now so I guess I had better close. It’s such a long boring letter that it’ll take at least 2 days to read it, and what a scribble! If you can’t make it out, Joan, send it right back & I’ll rewrite it over again. Perhaps that’ll teach me to be more careful.",Writing
,Hoping to hear from from you sooner than I wrote to you —,
,"Your pal as ever, Sumi.",
