timestamp,words,tags
6,"I think I could fry an egg on a chunk of iron (we have no sidewalks).",Living-conditions
,"At present we’ve been haying, and gosh is that a job. We’ve got some 30-odd acres of hay to put up. We cut it last week and now we are Bringin’ it in our hay-racks. We are blowin’ it into the barn loft with a grain separator. Gee this is the hardest job yet -- Oh! come to think of it, I hate fixin’ fence themost and we spent about 2 weeks fixin’ about 10 miles of fence. Gee that’s a job and",Labour-conditions
7,"I’ve got plenty of scars to show you, Joan. That darn barb wire can sure make some really nasty cuts.",Labour-conditions
,"Say, by the way, now that you’ve got your holiday, what are you doin’? Are you workin’ somewhere?",
,"And, Joan, will you do me a favor--eat plenty of cherries for me--but don’t eat the green ones, I don’t want you to get sick. Gosh, I like cherries, don’t you?",Homesickness
,"Joan, have you been in [???] swimmin’ lately? I guess we are pretty lucky ‘coz we’ve got a swell lake to swim only a few steps from the house.",Recreation
,"Which reminds me, you ask about",Labour-conditions
8,"the farm so I’ll tell you about it. I guess Sonny has told you most of the things though. Well it’s not such a big farm as compared to some of them a round here, it’s got 3/4 [???].",Labour-conditions
,(I guess it’s large compared to our 10 acres back home -- but it’s far from being home.),Homesickness
,"You see we’re running the farm for a Mr. Burnett. He moved out to Calgary, so we’ve got the whole farm to ourselves.",Farm-owners
,"I guess we are pretty lucky at least I sure hate to work sugar-beets. It’s such a monotonous job. Well, anyway, we’ve got lots of cows (20), only 3 are milking cows.",Labour-conditions
9,"By the way, Sonny does all the chores. He milks like an “old maid” now. We have lots of horses about 25 but only 8 are working horses the rest of them are wild and they just romp around in the pasture back of our fields. We have two swell ridin’ horses. Gee, their [sic] beauties. I fell off once when I was too lazy to put on the saddle. (I couldn’t catch the horse again so I had to walk)",Labour-conditions
,I’ll send you some pictures of them and the farm as soon as I can.,Photographs; Labour-conditions
,"And Joan, remember those pictures you took when Sonny",Photographs;Joan;Homesickness
10,"Was over to your party, well he’s got them developed and he’s gonna send them to you -- but not until I get some prints. Some of them are swell.",Photographs;Joan;Homesickness
,"Well, back here on the farm, all our crops are in, and they are coming along swell. We’ve got acres and acres of grain, and lots of spuds and vegetables like that. Gee it sure is some job keeping them clear of weeds. ",Labour-conditions
,"Say, Joan, how is your “Victory Garden” coming along? Swell, I hope.",WWII
,"Say, Joan, one funny thing that I learned out here is that back home we cleared trees to plant",Labour-conditions
11,things and out here we plant trees to get a wind-brake and to have some shade. Funny isn’t it?,Labour-conditions
,Oh yes! You asked how Rainier was. (I think you wrote RANIER but its Rainier) Anyway you won’t find it on the map its such a small dump. Its only our P.O. and our store and garage.,Living-conditions
,We get mail 2 times a week. By the way how long did this letter take to get to you? I ask because all mail coming in takes from two to three weeks! I only realized this a few weeks ago when my Brother brought it to my attention.,Communications
,"Well, to get back to Rainier",Living-conditions
12,as I said before it’s a dump. Its 3 miles away. Brooks is the nearest town it’s about the size of Cloverdale. I’ve been there only once. It’s about 25 miles away. We are about 140 miles South of Calgary. 80 miles from Lethbridge. So you see we are away from civilization. Ha! Ha!,Living-conditions
,I guess I’m just pushin’ words along so I guess I’ll say good-bye but before I do will you please give my best to your Mom and Dad and Donnie?,Homesickness
,"Well take care of yourself, Joan, and be good.",
,Good-Bye and Good Luck!,
,Albert Ohama.,
13,"P.S. c/o of Mr. Bennett is not necessary. Call me whatever you like, Joan. I could add a lot more of nick-names to your list but anything will do. I ain’t fussy -- much. Ha! Ha!",Communications;Joan
,Al.,
,P.P.S.,
,Please excuse my hen-scratch. I know I’m a terrible writer. We have hens but they didn’t help me! Ha! Ha!,Communications
,Al.,
